ticker,composite,technical,fundamental,sentiment,analysis_time
XSEP,6.606817165376574,0.6068171653765738,6.0,0.0,2025-02-14T18:26:32.408426
LFAL,6.5792745717440555,0.5792745717440554,6.0,0.0,2025-02-14T17:55:10.874461
BJUN,6.565752027804856,0.5657520278048559,6.0,0.0,2025-02-14T17:25:12.401181
XJR,6.558497688046954,-0.4415023119530467,7.0,0.0,2025-02-14T18:25:42.498129
QVOY,6.551640200508794,-0.448359799491206,7.0,0.0,2025-02-14T18:12:08.467963
XJAN,6.544011457606472,0.5440114576064723,6.0,0.0,2025-02-14T18:25:47.927998
FFEM,6.518304018916706,0.518304018916706,6.0,0.0,2025-02-14T17:37:45.536471
BBHY,6.493534937741104,0.49353493774110363,6.0,0.0,2025-02-14T17:23:51.548806
FETH,6.490036184003831,-2.5099638159961692,9.0,0.0,2025-02-14T17:37:39.240549
VXZ,6.486457204123424,0.48645720412342325,6.0,0.0,2025-02-14T18:23:16.796048
MAXJ,6.472616205403938,0.4726162054039378,6.0,0.0,2025-02-14T17:58:13.779110
NSEP,6.470730395618267,0.470730395618267,6.0,0.0,2025-02-14T18:02:41.531619
BCHP,6.462742191762117,-0.537257808237883,7.0,0.0,2025-02-14T17:24:43.972542
FBUF,6.461191509357118,0.4611915093571177,7.0,-1.0,2025-02-14T17:36:06.318837
BUFB,6.45074011571647,0.45074011571647005,6.0,0.0,2025-02-14T17:26:54.741853
AMZP,6.449700253010994,-0.5502997469890054,7.0,0.0,2025-02-14T17:20:27.043376
FNOV,6.443096821729496,0.4430968217294961,6.0,0.0,2025-02-14T17:39:47.937023
DHDG,6.442021822859678,0.44202182285967734,6.0,0.0,2025-02-14T17:30:38.579966
XISE,6.43421541973002,0.43421541973001965,6.0,0.0,2025-02-14T18:25:41.272593
PAWZ,6.430733511391271,-0.5692664886087293,7.0,0.0,2025-02-14T18:05:40.446075
PSFJ,6.429191427799728,0.4291914277997286,6.0,0.0,2025-02-14T18:09:07.318670
MFUL,6.417384726494752,0.41738472649475183,6.0,0.0,2025-02-14T17:59:08.545886
ESML,6.414960259901714,-0.5850397400982857,7.0,0.0,2025-02-14T17:34:35.877780
CLSE,6.405003126906175,-0.5949968730938245,7.0,0.0,2025-02-14T17:28:28.202582
VMAX,6.393872093568406,0.39387209356840597,6.0,0.0,2025-02-14T18:22:45.428217
BAUG,6.382799116098561,0.3827991160985611,6.0,0.0,2025-02-14T17:23:40.069581
ZVOL,6.371958880010462,-0.6280411199895376,7.0,0.0,2025-02-14T18:27:49.638842
ZDEK,6.358059733388528,0.3580597333885279,6.0,0.0,2025-02-14T18:27:48.562839
EMDV,6.336406521190121,0.3364065211901206,6.0,0.0,2025-02-14T17:33:31.409544
PSEP,6.330832767625587,0.3308327676255871,6.0,0.0,2025-02-14T18:08:45.592528
XDEC,6.324196743917847,0.32419674391784736,6.0,0.0,2025-02-14T18:24:23.482078
DECM,6.318244329576507,0.31824432957650756,6.0,0.0,2025-02-14T17:29:39.060726
ZSEP,6.3084307286563135,0.3084307286563131,6.0,0.0,2025-02-14T18:27:57.527450
UNOV,6.308223167129664,0.30822316712966397,6.0,0.0,2025-02-14T18:20:32.618412
NUMV,6.307323436786869,-1.6926765632131309,8.0,0.0,2025-02-14T18:02:57.323636
BAMA,6.2752580191586045,0.2752580191586041,6.0,0.0,2025-02-14T17:22:35.908488
PDEC,6.2538907861062,0.25389078610620003,6.0,0.0,2025-02-14T18:06:54.354421
OVL,6.244453392032854,0.24445339203285388,6.0,0.0,2025-02-14T18:05:11.733482
UJUL,6.241194915005345,0.24119491500534523,6.0,0.0,2025-02-14T18:20:30.391253
KNOW,6.230543735693269,-0.7694562643067311,7.0,0.0,2025-02-14T17:54:06.159667
ESGV,6.220288909911239,0.220288909911239,6.0,0.0,2025-02-14T17:34:08.363615
LFAI,6.217204154906481,1.0172041549064823,9.2,-4.0,2025-02-14T17:54:47.100695
DECZ,6.20779325346385,0.20779325346384994,6.0,0.0,2025-02-14T17:29:50.607257
PBUS,6.2071634940277285,0.2071634940277285,6.0,0.0,2025-02-14T18:07:00.041579
ARKQ,6.205491777709346,-0.7945082222906535,7.0,0.0,2025-02-14T17:21:57.546482
BNOV,6.185663061170713,0.1856630611707132,6.0,0.0,2025-02-14T17:25:55.604430
PAVE,6.182998640853823,-1.8170013591461769,8.0,0.0,2025-02-14T18:05:29.679501
MAYZ,6.107300178331416,0.10730017833141617,10.0,-4.0,2025-02-14T17:58:25.248782
PJBF,6.099391250520631,0.09939125052063033,0.0,6.0,2025-02-14T18:07:43.920535
FEBZ,6.0666037319332675,0.06660373193326734,6.0,0.0,2025-02-14T17:37:24.927628
FFLV,6.057609095810937,0.05760909581093756,6.0,0.0,2025-02-14T17:37:45.756573
MVFG,6.043091651992437,0.04309165199243736,6.0,0.0,2025-02-14T18:01:21.888452
AUGZ,6.033262804355032,0.03326280435503222,6.0,0.0,2025-02-14T17:22:04.180624
NVBU,6.030333600075259,0.030333600075259426,6.0,0.0,2025-02-14T18:03:22.584895
DWLD,6.013210621650167,2.013210621650167,6.0,-2.0,2025-02-14T17:32:29.617947
BALT,5.994818923153753,0.9948189231537526,10.0,-5.0,2025-02-14T17:22:25.808113
VIXY,5.990340554351587,-0.009659445648413367,6.0,0.0,2025-02-14T18:22:15.972633
OVLH,5.965252714439537,-0.03474728556046287,6.0,0.0,2025-02-14T18:05:13.666512
PJFM,5.951665619060482,-0.04833438093951799,6.0,0.0,2025-02-14T18:07:40.833209
VEGN,5.94794612628459,-0.05205387371540979,6.0,0.0,2025-02-14T18:21:45.309407
OSCV,5.942168286803699,-1.057831713196301,7.0,0.0,2025-02-14T18:04:53.942688
ARKA,5.935871642097078,-2.064128357902922,8.0,0.0,2025-02-14T17:20:48.994938
BRLN,5.924392149453384,-0.07560785054661635,6.0,0.0,2025-02-14T17:26:10.291943
AJAN,5.889347892857057,-0.11065210714294338,6.0,0.0,2025-02-14T17:20:23.351805
TDVI,5.88173583686758,-0.11826416313242022,6.0,0.0,2025-02-14T18:17:50.737127
BLKC,5.842774909141937,-1.1572250908580628,7.0,0.0,2025-02-14T17:25:47.796460
BAMD,5.828505861740263,-1.1714941382597375,7.0,0.0,2025-02-14T17:23:06.706542
NULC,5.814785317689778,-0.1852146823102217,6.0,0.0,2025-02-14T18:02:43.374391
BUFS,5.800778658050254,-0.19922134194974675,6.0,0.0,2025-02-14T17:27:07.497390
YETH,5.789861721554217,-3.2101382784457826,9.0,0.0,2025-02-14T18:27:04.877909
FCLD,5.774267701959208,0.774267701959208,7.0,-2.0,2025-02-14T17:36:11.110251
QJUN,5.706125433528051,0.7061254335280509,7.0,-2.0,2025-02-14T18:10:53.238923
DUSA,5.6587109923171415,1.658710992317141,6.0,-2.0,2025-02-14T17:32:14.785070
VAMO,5.603720313754451,-1.396279686245549,7.0,0.0,2025-02-14T18:21:45.017162
ATMP,5.5645807940876395,-0.4354192059123605,6.0,0.0,2025-02-14T17:22:06.576266
EFAD,5.5011285849402585,1.5011285849402585,4.0,0.0,2025-02-14T17:33:05.000852
RDFI,5.491258779147802,1.4912587791478018,4.0,0.0,2025-02-14T18:12:14.991169
KRUZ,5.477107135018168,-0.5228928649818314,6.0,0.0,2025-02-14T17:54:13.777860
SMB,5.44915032667288,1.4491503266728798,7.0,-3.0,2025-02-14T18:15:53.208820
MBCC,5.443939052793807,1.4439390527938065,0.0,4.0,2025-02-14T17:58:48.823798
MAGA,5.4203058321144395,-0.5796941678855603,6.0,0.0,2025-02-14T17:58:04.117812
BSEP,5.337329684262135,0.3373296842621357,8.0,-3.0,2025-02-14T17:26:08.303712
XFEB,5.337188503396648,1.3371885033966486,9.0,-5.0,2025-02-14T18:25:31.930524
MYLD,5.21391726046537,-0.7860827395346305,6.0,0.0,2025-02-14T18:01:18.484845
WBAT,5.155167082673339,-0.8448329173266607,6.0,0.0,2025-02-14T18:23:11.822767
BTCI,5.112666245589696,-1.8873337544103037,7.0,0.0,2025-02-14T17:26:12.553321
EZBC,5.064864233169857,-1.9351357668301432,7.0,0.0,2025-02-14T17:35:13.100475
TBJL,5.028395606187948,1.0283956061879473,7.0,-3.0,2025-02-14T18:17:41.405942
PUTD,4.992911749216724,4.992911749216724,0.0,0.0,2025-02-14T18:10:04.942701
DURA,4.827718979429146,-0.1722810205708541,7.0,-2.0,2025-02-14T17:32:09.481332
EAOK,4.807703798262737,0.8077037982627366,0.0,4.0,2025-02-14T17:32:37.454933
FCTR,4.76352472614953,0.7635247261495302,0.0,4.0,2025-02-14T17:36:23.180550
ARKY,4.694151673147113,-2.3058483268528875,7.0,0.0,2025-02-14T17:21:58.547808
QTJL,4.675276229336918,0.6752762293369173,8.0,-4.0,2025-02-14T18:11:41.348343
EDEN,4.655155967116511,-0.34484403288348914,0.0,5.0,2025-02-14T17:32:37.493555
EZET,4.602023468919445,-2.397976531080555,7.0,0.0,2025-02-14T17:35:15.597732
DFNL,4.376247293106436,0.3762472931064366,6.0,-2.0,2025-02-14T17:30:15.530646
ETHU,4.343856960420602,-2.6561430395793972,7.0,0.0,2025-02-14T17:34:46.046400
XTOC,4.332404747845336,0.3324047478453366,4.0,0.0,2025-02-14T18:26:52.471647
MVAL,4.331767991810864,-1.6682320081891362,6.0,0.0,2025-02-14T18:00:42.881226
XAPR,4.205164745949522,2.2051647459495216,0.0,2.0,2025-02-14T18:24:03.690424
MGRO,4.125112829897671,-2.874887170102329,7.0,0.0,2025-02-14T17:59:17.927308
UJAN,4.028466833228603,0.02846683322860315,4.0,0.0,2025-02-14T18:20:16.982372
TSLP,3.9989750784345155,-1.5010249215654845,8.0,-2.5,2025-02-14T18:19:37.289269
BUSA,3.9703871905466728,-0.029612809453327324,4.0,0.0,2025-02-14T17:27:26.849869
ADME,3.9648247063659907,-0.035175293634009105,4.0,0.0,2025-02-14T17:19:40.294184
ARKC,3.9593798900367547,-2.0406201099632453,6.0,0.0,2025-02-14T17:20:59.673085
BBEU,3.925271684957525,1.925271684957525,2.0,0.0,2025-02-14T17:23:39.305804
NEAR,3.880405871062341,0.8804058710623408,6.0,-3.0,2025-02-14T18:01:38.611510
REGL,3.870129224029564,-0.12987077597043564,6.0,-2.0,2025-02-14T18:12:45.877669
XIMR,3.7783258868927003,2.7783258868927008,7.0,-6.0,2025-02-14T18:25:43.305616
DFIC,3.7356681792458524,1.7356681792458524,2.0,0.0,2025-02-14T17:29:50.058195
BTCL,3.7201667321194534,-2.2798332678805466,6.0,0.0,2025-02-14T17:26:09.256641
NUMG,3.7181983575670436,-1.2818016424329564,7.0,-2.0,2025-02-14T18:03:04.226866
FDEV,3.539814115408884,1.539814115408884,7.0,-5.0,2025-02-14T17:36:35.182093
MSFX,3.526303679845269,-2.473696320154731,6.0,0.0,2025-02-14T18:00:27.354212
FMAY,3.461937246959968,0.46193724695996824,6.0,-3.0,2025-02-14T17:39:53.132788
PJUL,3.4474347016991107,0.4474347016991111,10.0,-7.0,2025-02-14T18:07:45.274461
FLOT,3.364062529502898,3.364062529502898,0.0,0.0,2025-02-14T17:38:58.931781
MOAT,3.3188655397636806,-2.6811344602363194,6.0,0.0,2025-02-14T17:59:45.421102
XDJA,3.2140324643862224,0.21403246438622217,4.0,-1.0,2025-02-14T18:24:39.185782
TRTY,3.2120048563406707,0.21200485634067048,6.0,-3.0,2025-02-14T18:19:21.910547
ROMO,3.188176640772613,0.18817664077261326,0.0,3.0,2025-02-14T18:13:01.024956
ECH,3.182194688115749,3.182194688115749,0.0,0.0,2025-02-14T17:32:30.555922
OGIG,3.166173008621962,3.166173008621962,0.0,0.0,2025-02-14T18:04:24.865965
ARKD,3.1266273977356924,-0.8733726022643076,6.0,-2.0,2025-02-14T17:21:56.121343
AAAU,3.007820022789497,3.007820022789497,0.0,0.0,2025-02-14T17:19:19.100634
LIAE,2.923601497829069,0.9236014978290691,7.0,-5.0,2025-02-14T17:56:12.911459
EMGF,2.872943519672737,0.8729435196727373,0.0,2.0,2025-02-14T17:33:41.261276
CVAR,2.845677183644712,-0.15432281635528824,7.0,-4.0,2025-02-14T17:29:25.492481
NAPR,2.7900804827609127,0.7900804827609129,0.0,2.0,2025-02-14T18:01:29.708420
WHTX,2.6191383330050977,2.6191383330050977,0.0,0.0,2025-02-14T18:23:25.410619
VLUE,2.5955025421751508,0.5955025421751508,6.0,-4.0,2025-02-14T18:22:37.757212
FFLC,2.589320008612299,-0.4106799913877012,7.0,-4.0,2025-02-14T17:37:49.282880
FLDZ,2.5354601463501765,0.03546014635017656,2.5,0.0,2025-02-14T17:38:50.697902
EFAV,2.533139875768775,2.533139875768775,0.0,0.0,2025-02-14T17:33:01.474982
DDWM,2.521482215804086,2.521482215804086,0.0,0.0,2025-02-14T17:29:29.767474
XIDE,2.512237943337767,0.5122379433377666,7.0,-5.0,2025-02-14T18:25:36.387699
TMFE,2.5018968622093936,2.5018968622093936,0.0,0.0,2025-02-14T18:18:41.855372
PSMR,2.4510317807810535,0.4510317807810537,0.0,2.0,2025-02-14T18:09:28.770028
BINV,2.3978165050480675,2.3978165050480675,0.0,0.0,2025-02-14T17:24:47.665905
FJUN,2.3930099918059184,0.39300999180591845,10.0,-8.0,2025-02-14T17:38:53.581349
TLTW,2.3471977045900823,2.3471977045900823,0.0,0.0,2025-02-14T18:18:23.331412
SHDG,2.3357537744706414,0.3357537744706413,2.0,0.0,2025-02-14T18:15:15.935128
TJUL,2.297671983305295,1.2976719833052952,6.0,-5.0,2025-02-14T18:18:09.013734
MBNE,2.278718204236813,2.278718204236813,0.0,0.0,2025-02-14T17:59:02.491366
EFV,2.2630253632344903,2.2630253632344903,0.0,0.0,2025-02-14T17:33:33.719111
APRQ,2.2371772363502043,1.237177236350204,4.0,-3.0,2025-02-14T17:20:47.629142
DISV,2.228290331664227,2.228290331664227,0.0,0.0,2025-02-14T17:30:50.629480
CEMB,2.2028176865804125,2.2028176865804125,0.0,0.0,2025-02-14T17:28:17.152782
LQDW,2.1322418277982664,2.1322418277982664,0.0,0.0,2025-02-14T17:57:51.293463
YMAR,2.0667043738271644,2.0667043738271644,0.0,0.0,2025-02-14T18:27:22.281035
PBTP,2.015095001050515,2.015095001050515,0.0,0.0,2025-02-14T18:06:53.447898
DIHP,1.9557743077570364,1.9557743077570364,0.0,0.0,2025-02-14T17:30:39.646874
VSDM,1.9498212353328939,1.9498212353328939,0.0,0.0,2025-02-14T18:22:57.729551
EWUS,1.9399784254988788,1.9399784254988788,0.0,0.0,2025-02-14T17:35:18.549309
XDAP,1.927977827650361,0.9279778276503613,7.0,-6.0,2025-02-14T18:24:29.837539
LIAV,1.9150689050000969,0.915068905000097,0.0,1.0,2025-02-14T17:57:06.098211
EZU,1.8836816531456706,1.8836816531456706,0.0,0.0,2025-02-14T17:35:39.227607
DFIS,1.8713401831138299,1.8713401831138299,0.0,0.0,2025-02-14T17:29:53.892798
PBFB,1.8659238057144116,1.8659238057144116,0.0,0.0,2025-02-14T18:06:10.672662
MFUT,1.731259630537631,-0.268740369462369,0.0,2.0,2025-02-14T17:59:22.987534
DFEB,1.7014087861478415,1.7014087861478415,0.0,0.0,2025-02-14T17:29:56.501564
APRH,1.691145907645398,1.691145907645398,0.0,0.0,2025-02-14T17:20:35.175328
SELV,1.6692032493903433,1.6692032493903433,0.0,0.0,2025-02-14T18:14:40.822200
ABOT,1.619925205585618,1.619925205585618,0.0,0.0,2025-02-14T17:19:25.949339
PIEQ,1.6176133168419702,1.6176133168419702,0.0,0.0,2025-02-14T18:07:18.037523
OMFL,1.5873629260630353,1.5873629260630353,0.0,0.0,2025-02-14T18:04:43.587648
OUSA,1.576065805969816,1.576065805969816,0.0,0.0,2025-02-14T18:04:57.443222
MEAR,1.5006668022299097,1.5006668022299097,0.0,0.0,2025-02-14T17:59:06.190175
MTUM,1.5005172894325276,1.5005172894325276,0.0,0.0,2025-02-14T18:00:50.620383
PBOC,1.4818461926151598,0.4818461926151599,0.0,1.0,2025-02-14T18:06:41.638720
EAOA,1.4751487073088168,0.4751487073088164,6.0,-5.0,2025-02-14T17:32:26.586032
BBAX,1.4716586999711296,1.4716586999711296,0.0,0.0,2025-02-14T17:23:29.854925
MAYP,1.4515322005816387,1.4515322005816387,0.0,0.0,2025-02-14T17:58:13.190755
EUDV,1.395893522335802,1.395893522335802,0.0,0.0,2025-02-14T17:35:08.095398
APRD,1.3917722965036916,1.3917722965036916,0.0,0.0,2025-02-14T17:20:35.330244
MRGR,1.3587262842053136,1.3587262842053136,0.0,0.0,2025-02-14T18:00:15.705152
PBMR,1.342694534147821,1.342694534147821,0.0,0.0,2025-02-14T18:06:38.366470
RTAI,1.3288801362909666,1.3288801362909666,0.0,0.0,2025-02-14T18:13:35.833411
PMAR,1.3275730003384076,1.3275730003384076,0.0,0.0,2025-02-14T18:07:47.436150
FAPR,1.3020146918411344,1.3020146918411344,0.0,0.0,2025-02-14T17:35:39.512039
TUSI,1.2864015696812239,1.2864015696812239,0.0,0.0,2025-02-14T18:19:43.281699
EEMV,1.2575835364402081,1.2575835364402081,0.0,0.0,2025-02-14T17:32:50.917618
FLQM,1.190550464850795,-0.809449535149205,2.0,0.0,2025-02-14T17:39:06.759870
VTEI,1.1710908293619213,1.1710908293619213,0.0,0.0,2025-02-14T18:23:06.347299
TLTP,1.1687801307595194,1.1687801307595194,0.0,0.0,2025-02-14T18:18:15.255559
LIAT,1.160344608289435,1.160344608289435,0.0,0.0,2025-02-14T17:56:58.346706
UMAR,1.1200540327467345,1.1200540327467345,0.0,0.0,2025-02-14T18:20:26.122867
BAMY,1.1179235523998314,1.1179235523998314,0.0,0.0,2025-02-14T17:23:30.025903
LQDI,1.1172351301152503,1.1172351301152503,0.0,0.0,2025-02-14T17:57:52.019210
SVIX,1.1006808516502673,-0.3993191483497327,6.5,-5.0,2025-02-14T18:17:19.474942
RTRE,1.0970285723268638,1.0970285723268638,0.0,0.0,2025-02-14T18:13:46.475519
PMAY,1.0870604791474605,1.0870604791474605,0.0,0.0,2025-02-14T18:07:56.822262
PSDM,1.0777857181531145,1.0777857181531145,0.0,0.0,2025-02-14T18:08:52.479346
LFAU,1.048147538968805,1.048147538968805,0.0,0.0,2025-02-14T17:55:25.553666
XMAY,1.045619932621075,1.045619932621075,0.0,0.0,2025-02-14T18:26:00.783883
BBLB,1.0409849940086282,1.0409849940086282,0.0,0.0,2025-02-14T17:24:37.698823
RSBT,1.028522249002512,1.028522249002512,0.0,0.0,2025-02-14T18:13:11.600892
LFAJ,1.026007498783219,1.026007498783219,0.0,0.0,2025-02-14T17:54:43.739550
LIAX,1.0206221147098808,1.0206221147098808,0.0,0.0,2025-02-14T17:57:07.275580
LFBB,1.0197819109948263,1.0197819109948263,0.0,0.0,2025-02-14T17:55:44.803231
BOXA,1.007052197192467,1.007052197192467,0.0,0.0,2025-02-14T17:25:59.059809
MIG,1.0046222754870164,1.0046222754870164,0.0,0.0,2025-02-14T17:59:18.811271
BAMB,0.9969965864626636,0.9969965864626636,0.0,0.0,2025-02-14T17:23:17.168206
SCLZ,0.9491557598939494,0.9491557598939494,0.0,0.0,2025-02-14T18:14:09.989038
QTAP,0.9470191700139736,0.9470191700139736,0.0,0.0,2025-02-14T18:11:32.613482
LIAK,0.9438123062262989,0.9438123062262989,0.0,0.0,2025-02-14T17:56:41.179358
ACIO,0.9336909944862617,-0.06630900551373813,7.0,-6.0,2025-02-14T17:19:17.007034
SEIQ,0.930199571711154,1.9301995717111537,3.0,-4.0,2025-02-14T18:14:25.789308
FDTB,0.9279091021971414,0.9279091021971414,0.0,0.0,2025-02-14T17:37:23.876519
LIAG,0.9277109775489961,0.9277109775489961,0.0,0.0,2025-02-14T17:56:26.990153
PBP,0.9271619011256333,0.9271619011256333,0.0,0.0,2025-02-14T18:06:39.202211
LIAU,0.9179304030281777,0.9179304030281777,0.0,0.0,2025-02-14T17:56:47.897062
LIAO,0.8988987478374981,0.8988987478374981,0.0,0.0,2025-02-14T17:56:46.304611
BHYB,0.895579758234748,0.895579758234748,0.0,0.0,2025-02-14T17:24:50.460729
LIAC,0.8936314322682272,0.8936314322682272,0.0,0.0,2025-02-14T17:56:03.117492
BBIB,0.8564888599001051,0.8564888599001051,0.0,0.0,2025-02-14T17:24:01.441194
XJUL,0.8360135445108228,0.8360135445108228,0.0,0.0,2025-02-14T18:25:48.528540
TOLL,0.8298476537375734,0.8298476537375734,0.0,0.0,2025-02-14T18:19:02.213120
USHY,0.8267038796311439,0.8267038796311439,0.0,0.0,2025-02-14T18:20:47.031867
FLQL,0.8235882770931219,0.8235882770931219,0.0,0.0,2025-02-14T17:39:07.210018
PTMC,0.8224059164473274,-1.1775940835526726,0.0,2.0,2025-02-14T18:09:54.948823
PSH,0.8145979334764185,0.8145979334764185,0.0,0.0,2025-02-14T18:09:00.258300
KOCT,0.8013104088421672,-0.19868959115783297,4.0,-3.0,2025-02-14T17:54:14.487597
BBRE,0.7993353669756459,0.7993353669756459,0.0,0.0,2025-02-14T17:24:47.427773
NAUG,0.7948256565605107,0.7948256565605107,0.0,0.0,2025-02-14T18:01:31.294909
NOCT,0.789207441233276,0.789207441233276,0.0,0.0,2025-02-14T18:02:25.013227
LFAX,0.7861496620543363,0.7861496620543363,0.0,0.0,2025-02-14T17:55:39.918131
DMAR,0.7848155029316374,0.7848155029316374,0.0,0.0,2025-02-14T17:31:00.537962
SMMV,0.7717182729334781,0.7717182729334781,0.0,0.0,2025-02-14T18:16:01.597724
MINN,0.759872339111385,0.759872339111385,0.0,0.0,2025-02-14T17:59:21.870491
SQMX,0.755504580792622,0.755504580792622,0.0,0.0,2025-02-14T18:16:43.087973
QSPT,0.7399440471973868,0.7399440471973868,0.0,0.0,2025-02-14T18:11:33.504526
UAPR,0.7344776076813261,0.7344776076813261,0.0,0.0,2025-02-14T18:20:00.112740
AUGM,0.7230463778774272,0.7230463778774272,0.0,0.0,2025-02-14T17:21:58.931529
AESR,0.702918326654065,0.702918326654065,0.0,0.0,2025-02-14T17:19:32.868048
ZOCT,0.698005096485921,0.698005096485921,0.0,0.0,2025-02-14T18:27:55.993846
ZALT,0.6911928406401948,0.6911928406401948,0.0,0.0,2025-02-14T18:27:39.627482
ABHY,0.687253948909212,0.687253948909212,0.0,0.0,2025-02-14T17:19:28.551465
PAPR,0.6718092043560275,0.6718092043560275,0.0,0.0,2025-02-14T18:05:28.682528
MILK,0.6565686319838583,0.6565686319838583,0.0,0.0,2025-02-14T17:59:20.515300
QCJL,0.6331487173692046,0.6331487173692046,0.0,0.0,2025-02-14T18:10:10.771007
QDEC,0.6330553502527941,0.6330553502527941,0.0,0.0,2025-02-14T18:10:30.503759
CEFS,0.6322752910048166,0.6322752910048166,0.0,0.0,2025-02-14T17:28:24.917693
PBFR,0.6284450317743996,0.6284450317743996,0.0,0.0,2025-02-14T18:06:20.619786
TYA,0.6222181865420875,0.6222181865420875,0.0,0.0,2025-02-14T18:19:42.035286
XJUN,0.6192404634702875,0.6192404634702875,0.0,0.0,2025-02-14T18:25:47.714360
EAOR,0.616373890386366,0.616373890386366,0.0,0.0,2025-02-14T17:32:29.463596
PBSE,0.6158470245240444,0.6158470245240444,0.0,0.0,2025-02-14T18:06:40.208293
RSEE,0.6033350908485382,0.6033350908485382,0.0,0.0,2025-02-14T18:13:13.237310
PBJL,0.6002712972515297,0.6002712972515297,0.0,0.0,2025-02-14T18:06:13.891312
MRCP,0.5876455420272131,1.587645542027213,1.0,-2.0,2025-02-14T18:00:12.683045
DMAY,0.5792579663810322,0.5792579663810322,0.0,0.0,2025-02-14T17:31:01.668872
PBAP,0.57637479184855,0.57637479184855,0.0,0.0,2025-02-14T18:05:51.341116
SEPM,0.5474802138783197,0.5474802138783197,0.0,0.0,2025-02-14T18:14:49.865688
CNYA,0.5356500692085632,0.5356500692085632,0.0,0.0,2025-02-14T17:28:37.924117
OCTP,0.52273681266053,0.52273681266053,0.0,0.0,2025-02-14T18:04:07.922004
VCEB,0.513841774351607,1.0138417743516073,6.5,-7.0,2025-02-14T18:21:49.179450
OCTD,0.5046498218313097,0.5046498218313097,0.0,0.0,2025-02-14T18:04:02.124820
SNPG,0.496927249808472,0.496927249808472,0.0,0.0,2025-02-14T18:16:32.120819
VFMO,0.46247131315327006,0.46247131315327006,0.0,0.0,2025-02-14T18:21:46.199427
VIXM,0.46139020483746906,0.46139020483746906,0.0,0.0,2025-02-14T18:22:11.270929
PAUG,0.4518648065009785,0.4518648065009785,0.0,0.0,2025-02-14T18:05:28.691639
MVFD,0.4400392718481193,0.4400392718481193,0.0,0.0,2025-02-14T18:01:10.375556
FDRV,0.4345725915675988,0.4345725915675988,0.0,0.0,2025-02-14T17:36:56.582661
BAPR,0.42687864209489135,0.42687864209489135,0.0,0.0,2025-02-14T17:23:27.843808
TMFC,0.4087987123257427,0.4087987123257427,0.0,0.0,2025-02-14T18:18:26.602543
FJUL,0.3991624217197973,0.3991624217197973,0.0,0.0,2025-02-14T17:38:43.897135
PSMJ,0.38601274086181053,0.38601274086181053,0.0,0.0,2025-02-14T18:09:20.554211
BAMO,0.35394725924641224,0.35394725924641224,0.0,0.0,2025-02-14T17:23:28.742765
BJUL,0.3464814377556415,0.3464814377556415,0.0,0.0,2025-02-14T17:24:52.609583
DNOV,0.34185709573295,0.34185709573295,0.0,0.0,2025-02-14T17:31:01.182989
SNPD,0.3382386489046894,0.3382386489046894,0.0,0.0,2025-02-14T18:16:22.036830
VFMF,0.3367696067740852,0.3367696067740852,0.0,0.0,2025-02-14T18:21:47.064957
WDNA,0.3276192602678254,-1.1723807397321742,7.0,-5.5,2025-02-14T18:23:27.341701
DSEP,0.2895432116675622,0.2895432116675622,0.0,0.0,2025-02-14T17:31:47.236964
RBUF,0.2859868017737213,0.2859868017737213,0.0,0.0,2025-02-14T18:12:19.206124
XTJA,0.26713599722668346,0.26713599722668346,0.0,0.0,2025-02-14T18:26:38.950476
MSSS,0.2581778893447124,0.25817788934471225,7.0,-7.0,2025-02-14T18:00:29.372803
PRNT,0.25674365389864207,1.256743653898642,7.0,-8.0,2025-02-14T18:08:08.762576
BLDG,0.23151092736089537,0.23151092736089537,0.0,0.0,2025-02-14T17:25:42.930682
CSM,0.2197344404301319,0.2197344404301319,0.0,0.0,2025-02-14T17:29:13.607173
ZNOV,0.21387692962266558,0.21387692962266558,0.0,0.0,2025-02-14T18:27:44.854406
WEED,0.1893963151664572,0.1893963151664572,0.0,0.0,2025-02-14T18:23:17.947206
DDEC,0.18225530374707616,0.18225530374707616,0.0,0.0,2025-02-14T17:29:36.249836
APRZ,0.17132587707699756,0.17132587707699756,0.0,0.0,2025-02-14T17:20:39.549478
MARZ,0.1612750451181313,0.1612750451181313,0.0,0.0,2025-02-14T17:58:05.225336
CPSL,0.15255826797030778,0.15255826797030778,0.0,0.0,2025-02-14T17:28:52.114718
XVV,0.15142947025639586,0.15142947025639586,0.0,0.0,2025-02-14T18:27:01.726264
UXOC,0.13746380770515554,0.13746380770515573,2.0,-2.0,2025-02-14T18:21:31.563498
NOVZ,0.13003808696385805,0.13003808696385805,0.0,0.0,2025-02-14T18:02:37.546551
LJAN,0.119169070051095,0.11916907005109464,6.0,-6.0,2025-02-14T17:57:18.558967
SEPU,0.107936682346363,0.107936682346363,0.0,0.0,2025-02-14T18:15:02.127563
ETU,0.10614769184795625,-3.3938523081520438,7.0,-3.5,2025-02-14T17:34:55.880147
ARLU,0.07869541680551677,0.07869541680551677,0.0,0.0,2025-02-14T17:22:13.478689
RPHS,0.06662411353069864,0.06662411353069864,0.0,0.0,2025-02-14T18:13:07.909070
MDEV,0.0577300442757398,-1.9422699557242602,2.0,0.0,2025-02-14T17:58:51.663994
XSHQ,0.032942199964004715,0.032942199964004715,0.0,0.0,2025-02-14T18:26:38.139312
